S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
803.408341,198.8324632,86.86740564,-192.4168169,-144.6355271,979,133,98.91,-152,-135,432.1559048,519.2216896,153.5163199,356.9790459,186.0050759,343.7975191,427.5576611,139.1047291,311.6382382,136.8263072,-67,-604,-115,-605,-494,1087,1007,303,361.17,94,-1.460672357,0.050797049,-0.047737796,0.209490888,-0.941526657,0.2002742,-0.964016523,-1.699179457,-1.358513083,-0.416328161,866.3076382,825.8425237,440.8470632,155.749132,334.0935741,164.3745865,979,485,107,348,135,387.5487949,338.7051172,82.75946781,229.8079652,168.8076579,307.9028268,286.0563261,79.13137865,203.977493,128.9260977,41,19,54,0,0,1087,1007,303,605,494,-1.450909487,0.33404586,0.391980928,-0.178285612,1.175070716,0.187681501,-1.128505422,-1.659163863,-1.544465408,-0.153027108,2,1,3
788.1551405,207.8424565,79.01709015,-191.2811786,-144.0644937,974.43,135.97,98,-151,-135.95,429.3063725,532.8757492,176.845423,358.5231961,189.9858986,345.3180798,442.6978248,153.357243,312.6938492,137.74812,-79,-747,-638,-718,-496,1086.3,1017,371,362,461,-1.381031477,-0.008823883,-0.617617162,0.205350561,-0.771980093,0.053686161,-1.033439469,0.647357221,-1.356509083,-0.308829303,853.2137952,809.8767632,458.7467427,164.89827,336.0769133,169.7947323,974.43,497,109.5,350,136,386.7517517,341.516105,101.5745697,228.3555288,167.3781142,312.3490585,292.9352733,89.2691648,202.7829951,128.9866609,35,33,3,0,0,1086.3,1017,638,718,496,-1.355913108,0.241203484,1.087507491,-0.162433795,1.135837907,0.007967306,-1.262286727,1.891679693,-1.541047811,-0.214270255,2,1,4
796.8859087,195.4486694,89.4281472,-190.9379923,-143.5332161,965,146,106,-150,-136,429.967258,535.8506236,148.8909897,361.0241148,187.1046261,341.5153872,440.816107,135.6733383,314.790841,137.2072172,-68,-630,-105.04,-596,-494,1087,999,279.45,366,59,-1.449312483,-0.01973812,-0.096895796,0.216840845,-0.923780958,0.185423339,-0.994206506,-1.70923042,-1.348931015,-0.440466632,859.2344432,819.6469324,460.2131204,153.5589678,336.6129338,164.411586,965,506,106,358,136,384.7875136,336.841581,81.10849749,231.1991794,169.044011,305.0977493,289.179835,77.6646826,206.6787523,128.8195356,48.224,42,55.857,1,0,1087,999,279.45,596,494,-1.436504016,0.258617592,0.320461365,-0.193859798,1.159222367,0.168823971,-1.219046881,-1.704904802,-1.553121345,-0.165893399,2,1,5
705.0902981,227.2705732,261.7016458,-190.9912941,-142.7127129,726.5,174,379,-149,-135,381.7044239,472.5826182,350.1504754,361.8531371,188.3799023,290.9403767,398.067887,325.1023533,315.8303254,138.1143146,-17,-763,-165,-596,-494,1079,759,762,367,68,-0.866640428,-0.39574179,-0.097740427,0.212253829,-0.901146212,-0.557481124,-1.114282892,-1.616648633,-1.353375017,-0.462717273,821.0582112,705.3257192,442.6618216,377.4426825,337.2420277,165.5575889,726.5,537,379,358,135,381.2690415,281.0238383,220.449903,231.6242568,168.6462196,290.6578713,264.081408,187.0232516,207.1312255,128.4394353,0,46,123,1,0,1079,763,762,596,494,-0.865122681,-0.296827209,0.339567621,-0.18868618,1.153602274,-0.559822487,-1.662738234,-1.241291935,-1.559567762,-0.166557171,2,2,1
697.8361813,217.2732658,268.6954388,-191.5633875,-142.3930714,721,169,361,-147,-135,381.7751731,470.1739139,366.9399911,361.6884058,189.2211388,297.0295896,390.6730996,332.7779554,316.3349231,138.9207985,-1,-756,-159,-615,-493,1079.9,799,811.98,366,103,-0.802074348,-0.415304992,0.030682848,0.203421673,-0.892166537,-0.644906844,-1.044389856,-1.507173167,-1.360722641,-0.472043266,814.464588,697.8369007,438.1488629,386.5170432,336.9659994,165.9984828,721,551,361,355.94,135,381.7738576,276.1243599,239.6226035,232.2526552,168.8854947,297.0287263,259.5886738,201.1930825,207.4512467,128.5407436,1,54.337,136,0,0,1079.9,799,811.98,615,493,-0.802069388,-0.266171832,0.558783024,-0.176945094,1.148164105,-0.644914435,-1.62383137,-1.009608002,-1.567403317,-0.169584126,2,2,2
580.5685643,189.1112652,373.6778752,-192.3866544,-142.959633,432,421.5,418,-145.5,-136,382.3907231,530.2174644,392.9423485,362.2127225,190.834117,350.538105,467.7576557,348.883141,317.4321808,140.4080371,23,-682,-153.23,-604.71,-497,1033,892,943,362,72,0.013435191,-0.396133965,-0.009947318,0.194440026,-0.883585033,-1.515020723,-1.106853654,-1.475892135,-1.369006298,-0.480990272,754.9226215,580.5685643,505.5799087,432.794623,337.1574151,167.4625803,432,450.39,418,354,136,382.3907231,247.3599775,326.660252,233.4570893,169.7294687,350.538105,206.4328122,283.7220266,208.2902062,129.1448394,23,131.12,18,1,0,1033,892,943,604.71,497,0.013435191,-0.005752514,0.181862532,-0.167184072,1.145796068,-1.515020723,-0.998287756,-1.391618491,-1.574284169,-0.170133029,2,2,3
581.2719979,191.4247564,367.3987692,-193.3664174,-141.7960692,437,424,409.945,-144,-136,379.7057309,532.1463311,396.882922,361.300552,190.1937673,349.2497521,469.3263521,352.079212,317.4770627,140.1978083,44,-683,-161,-602,-512,1279,893,965,362,69,0.0352121,-0.382747337,-0.003715132,0.1821742,-0.87053308,-1.536523444,-1.110072318,-1.47744031,-1.380467672,-0.494424276,752.9934429,581.2719979,507.6113034,430.480265,336.3746339,167.0356822,437,447,409.945,350.115,136,379.7057309,249.1172895,327.3578051,233.9837112,168.4504162,349.2497521,207.7763077,284.3728991,208.1475808,128.0531032,44,132,8,1,0,1279,893,965,602,512,0.0352121,0.025334133,0.181512548,-0.150436493,1.139397757,-1.536523444,-0.975757815,-1.365225782,-1.5820278,-0.173659562,2,2,4
578.6731207,192.7336622,363.9037979,-192.9523521,-141.3721334,441,425,395.33,-143,-136,380.6512563,533.8712072,399.5650844,362.8108111,190.3525661,350.5454503,469.7435218,352.2035564,318.7361145,140.7499339,40,-677,-183,-605,-494,1033,908,947,361,74,0.042500996,-0.356999074,0.018366158,0.183581576,-0.858448292,-1.550148358,-1.109586448,-1.46977413,-1.378659504,-0.508113131,749.4341262,578.6731207,508.2902543,429.0272893,337.4157162,167.3431428,441,429,395.33,352,136,380.6512563,252.4317022,328.6247271,234.4863342,167.9684737,350.5454503,210.8606315,287.5147226,209.044503,127.5822495,40,132,6.7629,1,0,1033,908,947,605,494,0.042500996,0.08435101,0.208827768,-0.154570318,1.132976802,-1.550148358,-0.968402369,-1.350541439,-1.584742888,-0.179411903,2,2,5
-240.4219185,-180.5028269,142.5921923,-189.7023829,-144.1574303,-53,-548,434,-143,-137,395.311128,608.0211647,720.4022114,372.5881609,200.8118291,367.6490721,570.5032065,684.918394,324.5671244,147.5079195,-942,-1041,-730,-863,-521,213,1159,1210,386,344,-0.645536949,0.558920869,-0.237466619,0.214248632,-0.813624316,-1.398491748,-1.417129075,-1.745760477,-1.333699323,-0.482883024,409.2491436,320.1735977,606.9103038,713.3325308,345.4087017,176.1964959,93.467,677,713,377.24,137,333.9839098,183.8523936,174.0132724,235.5200671,173.3712811,312.1813059,151.1177468,118.875816,212.579281,133.2682629,19.5,0,7,1,0,942,1159,1210,863,521,0.732315589,-0.97562643,-0.197940264,-0.190409864,1.151493285,-1.317291738,-0.129736316,-0.161890823,-1.550732272,-0.166879201,2,3,1
-293.0829219,-173.5390717,138.8583506,-189.4223405,-144.694034,-66,-525,470,-142,-137,415.6558508,557.151213,726.308316,370.3171565,199.2859439,397.1304832,511.3232892,693.4530789,323.5598806,146.7173543,-906,-741,-737,-603,-514,112,754,1014.5,391,76.469,-0.440705924,0.65774396,-0.256675691,0.211285093,-0.880179787,-1.62321487,-1.175247781,-1.745582429,-1.348365174,-0.477532675,438.3060992,364.8783713,546.0311036,721.224749,342.5280101,172.9455261,105,543,726,370,137,354.2771965,205.6124715,162.6057751,235.9188861,175.3211888,339.6941237,156.5859109,109.9002773,213.2313999,133.7626103,55,149.69,460,3,0,906,754,1014.5,603,514,0.525731245,-0.78549838,0.091172067,-0.199285689,1.160305253,-1.570875099,-0.649800745,-0.516648181,-1.588670842,-0.141537387,2,3,2
-297.3286692,-121.7040671,136.5381132,-190.3610834,-144.0598916,-77.13,-248,475,-142,-137,412.615846,527.2812137,733.5186331,368.4874626,198.7135504,393.6010311,464.0519078,700.6434885,322.6738922,146.6160137,-910,-766,-747,-621,-516,132,745,1048,374,81,-0.433016062,0.516806779,-0.258978531,0.200103062,-0.870100318,-1.618157043,-1.129544239,-1.746172411,-1.360352942,-0.487734585,422.9059804,365.0987522,488.3927212,727.9511111,341.2646273,172.7959739,108,534.33,735.08,367,137,354.0342415,232.8434404,162.9876139,235.6377628,174.2930279,339.3849647,213.2925976,112.8385828,212.2101286,132.8932784,51,144,447,0,0,910,766,1048,621,516,0.523099749,-0.238316131,0.061995296,-0.183316042,1.156051867,-1.571638005,-1.657205815,-0.524246354,-1.590656599,-0.145991279,2,3,3
-299.4289956,-116.4680438,137.2225618,-187.4394225,-141.1241822,-79.509,-242,478.9,-141,-136.39,412.8635191,518.6364618,735.0736241,373.3387258,194.9087081,394.0041342,450.244451,702.4162008,325.3528604,144.1035659,-909.04,-719,-750,-602,-509,119,744,1022,745,79,-0.430381552,0.525394567,-0.261294464,0.225604601,-0.844168139,-1.623270888,-1.058167042,-1.747563987,-1.327008465,-0.505580209,420.8350413,365.8926243,473.5380598,729.8607131,344.3139879,170.5465729,107,523.025,736,380.485,136.39,355.2730948,241.3013128,162.0549115,236.4951824,169.751733,340.8332312,223.4459882,112.0996382,214.8984018,128.9128263,53,131,461.13,3,0,909.04,744,1022,745,509,0.519306549,-0.177340579,0.064333144,-0.216074012,1.143759015,-1.580128432,-1.687716179,-0.531793425,-1.592154656,-0.142757378,2,3,4
76.18912998,-83.08599892,355.3559066,-187.1698331,-139.7996571,93,-186,507,-141,-137,784.4721888,399.6388521,483.1670533,374.0645621,193.3793355,702.8967546,331.4678907,442.7944729,325.8228337,143.0118144,-1095,-767,-551,-702,-498,1021,670,1051,404,185,-0.03987005,0.231131316,-0.078718157,0.221180757,-0.803017309,-1.701255084,-0.967307469,-1.524615924,-1.336141838,-0.533065524,439.9572453,718.1345806,348.0662955,509.711921,346.3082215,170.8069511,879,219,508,381,137,324.5011007,213.1274556,316.028506,234.5143157,166.6164384,257.5162257,204.7768845,268.2524816,212.9902348,126.6201599,85,5,78,3,0,1095,767,1051,702,498,-1.174034019,0.238615524,0.31233618,-0.206786163,1.129472668,-0.212041525,-1.706984706,-1.261953525,-1.586273021,-0.166844904,2,3,5
836.0336526,215.033662,71.2478609,-195.2122948,-143.9593866,962,253,141,-105,-114,586.4565319,650.3534903,280.7734146,371.961818,216.2940255,441.5932906,528.417025,222.9816044,333.5472936,164.9713151,-738,-2048,-839,-692,-776,2063.9,2047,722,578.74,226,-0.449152947,-0.32985485,-0.757130162,0.239411081,-0.799537423,-0.152847171,0.284293722,0.320893342,-1.277701498,-0.124700664,899.4999426,896.0401592,569.4933337,243.4873175,343.1112206,187.9318271,962,584,202,391,127.19,489.8339569,380.4216146,156.823173,242.2674055,179.3902402,367.96049,277.3808176,121.9016607,223.564651,139.7479054,2,0,0,0,0,2063.9,2048,839,692,776,-0.004171901,1.02634196,1.033184316,-0.18140476,1.278918353,-0.117188859,2.387603158,0.503336689,-1.65271874,0.455864436,2,4,1
835.8998421,251.2144574,75.26512616,-196.0280343,-140.554732,956,268,152.5,-109,-108,604.3010769,650.5575916,300.7289311,376.9044951,218.3786923,458.6151236,529.6927904,242.7822867,335.0928016,166.3063433,-656,-2132.7,-790.2,-749,-852,2093.3,2372.2,700.75,585,247,-0.39844996,-0.368245338,-0.749697542,0.262093953,-0.77117322,-0.243217557,0.496634837,0.066533,-1.204874481,-0.036520554,908.6719495,901.3847905,573.6852586,260.8447857,347.1509043,189.5636885,956,578.5,220,403,131,501.3404043,396.2974931,167.4021286,244.7827177,177.4832731,380.0066284,295.5517941,135.0633424,225.485006,137.6651693,1,0,0,0,0,2093.3,2372.2,790.2,749,852,0.066663442,1.027361624,0.742724811,-0.168950313,1.309539323,-0.196846302,1.975324967,-0.059961569,-1.60152594,0.68862311,2,4,2
836.2623568,264.5472555,103.7132412,-191.3179824,-137.2681263,968,248,177,-107,-110,595.2671742,604.9070823,310.2900778,382.3394067,219.5921216,450.177657,479.6652392,254.5161865,338.7372618,168.0330578,-737,-2048,-778,-754,-899,2082.7,2047,751,577,250,-0.480272226,-0.294400093,-0.652772788,0.243647298,-0.736277302,-0.134878826,1.209876214,-0.14627202,-1.210044791,-0.125428444,914.0686654,902.1902477,525.1899795,281.1796613,350.3519865,189.5784768,968,523,243,417,133,489.5571981,399.9474132,167.1408956,244.930992,176.3906339,366.2309155,304.4332976,137.3308926,225.4944848,137.3156118,0.88931,0,0,0,0,2082.7,2048,778,754,899,-0.008274059,1.286216841,0.600392353,-0.150231011,1.269765374,-0.087615375,2.430578322,-0.428680094,-1.583926065,0.597584009,2,4,3
842.9514216,256.3584174,68.3532209,-188.3213473,-133.8095871,996,256,146.345,-105.5,-108,584.4206409,592.2603141,275.323188,386.2687974,208.1956093,444.1399423,468.1292023,222.7236379,342.5615902,161.2491923,-720,-2048,-873.02,-707.42,-751,2168.3,2296.8,640,595.27,245,-0.556795489,-0.311806132,-0.753855924,0.281972218,-0.708969866,-0.162757742,1.252327943,0.264182104,-1.214525479,-0.286832543,913.4160255,905.061726,513.9899346,239.5921605,352.1574898,180.6751806,996,496,203.455,425.67,131.595,482.618881,390.1311338,151.7991908,246.1853581,169.1129087,363.3774828,295.5139793,117.2458686,228.2858703,132.2723354,0,0,0.60099,0,0,2168.3,2296.8,873.02,707.42,751,-0.130953137,1.309536248,1.004330935,-0.238524507,1.189190154,-0.14616533,2.522548668,0.730669131,-1.631192723,0.268407434,2,4,4
851.5693827,229.9121657,61.70602482,-188.0895181,-134.2053423,996.5,242.195,138.5,-102.75,-107.225,604.4312286,616.920855,288.1849871,388.4894296,208.3515776,455.61621,492.1573381,229.6821352,344.2018669,161.1878087,-679,-2048,-799,-668,-777,2095,2530.8,719,606,258,-0.490113608,-0.161591363,-0.747581306,0.309152822,-0.637981763,-0.198962206,0.671868399,0.221049856,-1.197815187,-0.313921745,913.9072118,919.4108315,531.9393927,245.0961227,355.1650129,181.8417526,996.5,521,207,435,127,495.0956358,387.7555699,163.5622213,245.1641464,168.3628937,372.0685536,287.1038241,126.957004,228.8933722,133.6793487,0,1,0,0,0,2095,2530.8,799,668,777,-0.017094553,1.273883553,0.938504619,-0.265986526,1.133475134,-0.162295857,2.596360173,0.360992908,-1.660264184,0.136837969,2,4,5
802.7793703,196.1347499,83.85924134,-170.6075287,-183.2416623,958.47,204,124,-126,-128,497.9738619,563.5254907,292.0731247,377.193583,212.1843962,384.787999,468.4577174,232.048125,331.9818343,163.8113418,-609,-1813,-854.65,-696,-1249,1855,2107.7,1220,579,174,-1.014487799,-0.156268648,-0.73205492,0.167420402,-1.152150092,-0.06844539,-0.794575116,0.310889274,-1.303463384,0.782078938,867.5484802,852.0368519,502.0108903,252.7950749,343.2415919,199.0291841,958.47,534.57,223.3,406,129,407.9659077,322.3927138,168.5615802,231.3759054,197.4459654,311.2242798,263.2189092,138.1910159,213.6734896,155.3932708,1,0,0,0,0,1855,2107.7,1220,696,1249,-0.769487331,0.334272655,0.808166751,-0.111181941,1.411237429,-0.174429089,-0.040932404,0.360417217,-1.583034755,1.242431203,2,5,1
799.0724743,208.8840076,89.0907,-166.8750079,-190.2752236,954,227.5,174,-114,-125.34,497.1851988,581.1048103,292.4421221,377.9896903,213.6249926,387.3023083,485.9688367,238.4384466,335.4650373,167.9555316,-526,-1870,-741,-683.58,-1033.3,1864,2047,716,520,172.15,-0.924081476,-0.122890501,-0.846934326,0.153286395,-1.048554276,-0.246153734,-0.797796296,-0.00068884,-1.328900777,0.346472036,868.4114402,843.9316817,520.2869753,264.3312991,343.1165538,206.4586855,954,561,234,414,128.575,416.4810751,332.4392116,153.4958419,230.1185337,198.0208436,323.4266755,266.6375113,125.1814738,212.4090294,159.0077817,0.50912,6.32E-15,1,0,0,1864,2047,741,683.58,1033.3,-0.688284919,0.378445468,0.585945741,-0.121924062,1.317479474,-0.362120845,0.227281902,-0.291157733,-1.575045391,0.69341913,2,5,2
807.9918635,198.3576355,98.59754381,-169.5931157,-189.2275035,962,192,144,-119,-124,506.8184624,565.0727902,297.3344129,376.135116,212.2910873,391.9374477,471.6023806,240.8962895,332.486478,167.4410361,-543,-1788,-760,-679.66,-911,1881,1958,680,528,132.41,-0.893423933,-0.069552339,-0.760315407,0.165950595,-1.096284599,-0.202359899,-0.721166656,-0.08537427,-1.31747447,0.317069884,875.4924052,854.2051822,499.9227985,266.5767343,342.2578534,201.9275214,962,535,238,413,124,424.2791564,329.5908389,164.4290688,230.3410669,200.2435239,324.8623301,265.0527484,140.8760347,213.8969034,160.4677959,0,0,0.50312,0,0,1881,1958,760,679.66,911,-0.638729484,0.487741668,0.403820686,-0.121579698,1.295898059,-0.307488543,0.295261292,-0.764474451,-1.601547977,0.584612316,2,5,3
815.502204,213.0508116,86.19199963,-169.0004899,-187.2847357,972,249.82,146,-116,-124,507.8564917,567.0747153,294.8567929,376.3632446,210.610505,393.8643129,470.8937267,238.4596731,334.0250551,165.2490707,-542.52,-1744,-839,-670,-909,1802,2071.9,753,520,180,-0.905861298,-0.106660987,-0.769167364,0.159350094,-1.046409758,-0.243434331,-0.576555866,-0.050324791,-1.324318438,0.258874694,884.0250515,860.6102925,507.6547077,262.4892353,341.577631,202.1723072,972,531,232,412,127,426.9393493,330.3837379,159.5014566,231.2891017,196.3569408,328.6093632,256.8622666,133.2316141,214.2489211,157.0933456,1,0,1,0,0,1802,2071.9,839,670,909,-0.667561602,0.603167397,0.579336646,-0.124672005,1.289904714,-0.350372383,0.704646209,-0.414658514,-1.601839889,0.549238435,2,5,4
813.1989229,205.6344203,81.76793318,-168.4925598,-190.2055889,975.225,227.5,146,-114,-126.25,510.4869485,573.4653788,296.4360971,376.5686436,209.9635186,395.9508268,474.9572645,238.3865561,334.5440421,166.2987791,-556,-2048,-860,-693,-876,1822,2047,680,517,166,-0.918382263,-0.10739058,-0.852443877,0.158039737,-1.001413462,-0.213088599,-0.608840489,0.106537484,-1.329494791,0.096760732,880.2453673,861.1719381,507.8862371,260.40597,342.5136366,204.6002559,975.225,526.7,232,409,129,424.5424238,336.3077051,163.4676196,229.8656126,195.9567066,326.9451582,265.3999441,135.0387792,211.9257959,158.1505216,0,0,0,0,0,1822,2048,860,693,876,-0.663925589,0.545069243,0.624544537,-0.124136422,1.236031225,-0.347505718,0.384458663,-0.256004218,-1.580932687,0.350115905,2,5,5
791.2982645,203.5106,78.39492023,-212.9225642,-79.5587057,937,214,178,-114.52,-107,524.7698744,586.76013,284.3298744,390.9876816,209.0332981,403.6835451,493.3608693,235.8101013,343.8331039,173.9366211,-625.73,-1752,-764,-777.62,-571,1860.9,2047,579.31,594.93,506,-0.972483471,-0.207213799,-0.864336676,0.279266135,-0.435574801,-0.02673885,-0.826638775,0.088592118,-1.170343375,-0.634116644,851.6929477,859.0395579,529.0160128,256.7869389,368.3172695,181.5758352,937,569,232,400,142,404.3947784,325.1685707,144.9888096,250.0150963,130.5460413,303.7633843,258.7516051,110.5350243,226.3006967,98.97434933,5,1,0,0,1.9862,1860.9,2047,764,777.62,571,-0.601736631,0.298977561,0.842585419,-0.122009316,1.237115974,-0.180415987,-0.045248467,0.737819303,-1.543652828,0.520528602,2,6,1
795.3236679,222.6888651,82.73495171,-209.315822,-81.9358844,955.975,204.68,155.67,-105.47,-110,545.0069767,559.6251645,276.6148117,393.0521111,210.219632,418.8695966,462.3952158,227.0459269,347.0013829,173.822785,-719,-2048,-775.69,-786,-637,2047,2038.4,595.21,602,351,-0.989229008,-0.249123392,-0.753079474,0.270025299,-0.459033469,0.092906002,-0.352846271,0.173614114,-1.190747804,-0.63107584,859.9428714,875.0796343,499.0862782,245.6441867,366.6633419,182.6052502,955.975,533.28,212,399.925,144,404.6691323,337.0569232,151.6553122,252.6390007,132.4799493,301.7180337,273.6169748,119.9961203,228.3236446,99.34275045,0,0,0,0,0,2047,2048,775.69,786,637,-0.551648853,0.548830818,0.80501116,-0.146780576,1.250039832,-0.016787603,0.287846825,0.313283647,-1.556572876,0.573369757,2,6,2
786.541742,206.6302102,80.70762161,-211.3103228,-84.1364962,938,193.6,124,-107,-105,542.2843737,574.7295123,275.9849383,391.6466082,214.2299712,416.4277104,481.7298447,226.8109205,346.0374228,177.4234295,-728,-1887,-756.66,-804,-736,1994.4,2047,739,598,322,-0.978423658,-0.269379237,-0.648397787,0.266316027,-0.483224102,0.080218245,-0.579182922,0.101649607,-1.192375514,-0.632429996,848.2857292,866.5113458,513.1626168,240.9789616,367.1426591,185.0034589,938,558,211.04,397,144,402.2633577,331.0133139,156.7997386,251.4015627,136.8733322,300.2627457,266.0567242,125.4710173,226.8492023,103.7705541,0,0,1,0,0.60477,1994.4,2047,756.66,804,736,-0.530046095,0.379988632,0.744606305,-0.129901792,1.216251534,-0.075263982,0.11110341,0.12557105,-1.542627555,0.577538135,2,6,3
795.6373133,205.6498311,91.09305109,-209.923978,-87.41279234,946,209,148.5,-107.33,-113.5,534.3692727,576.0590498,285.6414213,389.5593526,209.9774423,411.2502122,482.9964322,235.4965595,344.740593,173.7764919,-671,-2033,-771.17,-781,-607,1985,1929,669,597,319,-0.975845739,-0.345894205,-0.544617681,0.262908389,-0.468289886,0.013539434,-0.457766059,-0.089268958,-1.217129234,-0.685968042,857.5182821,867.1730682,514.8000559,253.0634932,364.3246712,182.6835167,946,556.67,215,389.73,141.5,408.1106072,330.1983068,160.7057704,251.1133591,135.4560273,307.211329,265.1883869,129.2388738,227.3455771,103.2961264,3.5,0,0,0,0,1985,2033,771.17,781,607,-0.588242349,0.402618597,0.713943299,-0.149633321,1.193159038,-0.156754336,0.189795242,-0.236383797,-1.572091535,0.377749438,2,6,4
798.70855,214.8400503,58.29137983,-209.0048839,-84.19412237,955.165,227,115.75,-104,-111,540.8234349,577.9472632,285.1077164,392.2280993,210.0341169,417.6103168,480.0223436,232.7380261,347.1115406,173.963919,-625,-1973,-799.78,-782,-594.64,1991,2047,613,617,455,-0.965089776,-0.245573634,-0.661563332,0.274392321,-0.473530217,-0.026937404,-0.562764781,0.043006231,-1.198593033,-0.640455939,859.2212589,873.2159206,520.8615593,244.1904014,365.6669721,182.2341797,955.165,551.165,204.725,397.495,143,409.7156684,329.8300861,158.2141155,252.5386021,134.0996069,309.2262961,261.3606051,124.6021727,228.7218509,101.9874053,2,0,0,0,0,1991,2047,799.78,782,594.64,-0.562767911,0.476155388,0.92410472,-0.163101237,1.235536414,-0.200347874,0.326106168,0.345377934,-1.573120553,0.51192873,2,6,5
789.3527175,189.9808595,82.25177725,-152.6403163,-238.3549134,967.985,135,116,-88,-133.045,448.5539391,536.7450127,251.0046565,373.9985616,243.9899497,352.7597034,450.3965257,199.9615582,332.0913739,190.6064746,-253,-714,-813,-709,-1227,1598.6,1159,532,467,49,-1.404320443,-0.157187086,-0.606364932,-0.030707126,-1.594507634,0.217078823,-1.060986117,0.488811808,-1.404974949,1.935481835,863.7406587,827.0186604,467.3411604,217.2139064,335.4338044,239.602224,967.985,528.105,174,362,133.045,374.551999,325.1038016,150.2244019,224.9783096,242.7645934,292.6830452,282.2992182,119.989636,198.2239114,189.9336465,0.3425,0,0,1.0552,0,1598.6,1159,813,709,1227,-1.355837171,0.016659775,0.98971838,0.089288485,1.618307477,0.183379442,-1.319095399,0.439554818,-1.40753484,1.982655021,2,7,1
787.8127764,202.5911655,82.57075056,-152.5123764,-228.6133545,970,164.605,98,-88,-128.44,448.6345484,530.8411252,240.0443709,375.3521117,235.7009271,353.6623866,443.759894,191.1013588,333.7641428,183.887145,-524,-692,-759,-691,-1199,1490,1357,504,446,47,-1.417575413,-0.160176863,-0.551872333,-0.009352005,-1.596105288,0.216800987,-1.047967895,0.517674454,-1.415991897,2.030711873,862.5741537,826.3534929,468.9358849,207.732873,336.7803407,230.4696057,970,537,170.22,371,128.44,372.8673717,320.6919329,145.8346138,225.1270994,233.8852684,292.3922332,275.0520486,115.9606698,200.7295952,182.8832541,0.37998,0,0,0,0,1490,1357,759,691,1199,-1.375523277,0.055544973,0.990251562,0.041993916,1.632658296,0.179326597,-1.195903866,0.598658034,-1.467588969,2.106268828,2,7,2
786.6139313,204.3628914,79.0191204,-150.4109899,-227.4843806,969.175,157.75,87,-92.365,-131.595,452.3074453,523.5998369,248.8929846,378.3358394,233.9140866,356.3576239,442.1094451,198.427361,335.4917877,182.8216369,-525,-661,-895,-689,-1271,1388,1845,593.23,457,57,-1.436447712,-0.14720417,-0.433399781,0.013989344,-1.569338607,0.273504572,-1.061796326,0.443788201,-1.402594915,2.04423569,860.8962184,828.8200369,464.6871966,209.0014897,339.1625991,229.5457542,969.175,538,162.5,384,131.595,369.2786764,316.0690769,156.497247,225.1310232,231.8905318,288.9883612,271.7991046,125.5458906,202.3162409,181.7012955,1,0,0,0,0,1388,1845,895,689,1271,-1.39486917,0.05841206,0.970950721,0.006686749,1.609971413,0.232493831,-1.068571588,0.35150801,-1.487567408,2.130543672,2,7,3
788.8470226,199.3010218,73.82169418,-141.7467525,-240.3802796,972,141,92,-79,-137,455.4232697,532.9206647,238.6122686,384.1901054,241.8143481,358.7294865,452.1415106,187.2395195,339.2896956,188.6791388,-239,-744,-791.89,-694,-1373.7,1421,1173,514,477.28,73.345,-1.416384949,-0.128280064,-0.609135371,0.004517758,-1.672744316,0.219497077,-1.119481133,0.632664171,-1.369447988,2.514012651,863.3220636,832.1444155,471.4180962,202.4870527,341.8513786,242.0817078,972,540,169,398,137,370.3872922,318.4166122,146.1668354,225.3401248,240.1100778,289.7984972,272.3798638,115.7305294,202.3344069,187.754866,0,1,0,0,2.5,1421,1173,791.89,694,1373.7,-1.369737926,0.043330916,1.009396423,0.019524645,1.708957663,0.197177648,-1.234778906,0.765504408,-1.451174867,2.593851572,2,7,4
